2585.47 ; 2355 ; 0.64 ; 
2601.53 ; 2375 ; 0.64 ; 
2617.59 ; 2384 ; 0.64 ; 
2633.65 ; 2395 ; 0.65 ; 
2649.71 ; 2413 ; 0.65 ; 
2665.76 ; 2429 ; 0.65 ; 
2681.82 ; 2439 ; 0.66 ; 
2697.88 ; 2447 ; 0.66 ; 
2713.94 ; 2474 ; 0.67 ; 
2730.00 ; 2480 ; 0.67 ; 
2746.06 ; 2503 ; 0.67 ; 
2762.12 ; 2511 ; 0.68 ; 
2778.18 ; 2533 ; 0.68 ; 
2794.24 ; 2544 ; 0.69 ; 
2810.29 ; 2559 ; 0.69 ; 
2826.35 ; 2583 ; 0.69 ; 
2842.41 ; 2595 ; 0.70 ; 
2858.47 ; 2609 ; 0.70 ; 
2874.53 ; 2626 ; 0.71 ; 
2890.59 ; 2639 ; 0.71 ; 
2906.65 ; 2657 ; 0.71 ; 
2922.71 ; 2675 ; 0.72 ; 
2938.76 ; 2686 ; 0.72 ; 
2954.82 ; 2703 ; 0.73 ; 
2970.88 ; 2715 ; 0.73 ; 
2986.94 ; 2723 ; 0.73 ; 
3003.00 ; 2747 ; 0.74 ; 
3019.06 ; 2759 ; 0.74 ; 
3035.12 ; 2771 ; 0.75 ; 
3051.18 ; 2789 ; 0.75 ; 
3067.24 ; 2803 ; 0.75 ; 
3083.29 ; 2815 ; 0.76 ; 
3099.35 ; 2821 ; 0.76 ; 
3115.41 ; 2845 ; 0.76 ; 
3131.47 ; 2855 ; 0.77 ; 
3147.53 ; 2870 ; 0.77 ; 
3163.59 ; 2891 ; 0.78 ; 
3179.65 ; 2897 ; 0.78 ; 
3195.71 ; 2927 ; 0.78 ; 
3211.76 ; 2935 ; 0.79 ; 
3227.82 ; 2951 ; 0.79 ; 
3243.88 ; 2963 ; 0.80 ; 
3259.94 ; 2981 ; 0.80 ; 
3276.00 ; 2998 ; 0.80 ; 
3292.06 ; 3015 ; 0.81 ; 
3308.12 ; 3027 ; 0.81 ; 
3324.18 ; 3047 ; 0.82 ; 
3340.24 ; 3059 ; 0.82 ; 
3356.29 ; 3071 ; 0.82 ; 
3372.35 ; 3110 ; 0.83 ; 
3388.41 ; 3121 ; 0.83 ; 
3404.47 ; 3135 ; 0.84 ; 
3420.53 ; 3150 ; 0.84 ; 
3436.59 ; 3166 ; 0.84 ; 
3452.65 ; 3191 ; 0.85 ; 
3468.71 ; 3205 ; 0.85 ; 
3484.76 ; 3223 ; 0.85 ; 
3500.82 ; 3248 ; 0.86 ; 
3516.88 ; 3261 ; 0.86 ; 
3532.94 ; 3284 ; 0.87 ; 
3549.00 ; 3311 ; 0.87 ; 
3565.06 ; 3313 ; 0.87 ; 
3581.12 ; 3339 ; 0.88 ; 
3597.18 ; 3359 ; 0.88 ; 
3613.24 ; 3383 ; 0.89 ; 
3629.29 ; 3407 ; 0.89 ; 
3645.35 ; 3431 ; 0.89 ; 
3661.41 ; 3451 ; 0.90 ; 
3677.47 ; 3467 ; 0.90 ; 
3693.53 ; 3495 ; 0.91 ; 
3709.59 ; 3519 ; 0.91 ; 
3725.65 ; 3539 ; 0.91 ; 
3741.71 ; 3557 ; 0.92 ; 
3757.76 ; 3583 ; 0.92 ; 
3773.82 ; 3615 ; 0.93 ; 
3789.88 ; 3643 ; 0.93 ; 
3805.94 ; 3661 ; 0.93 ; 
3822.00 ; 3691 ; 0.94 ; 
3838.06 ; 3717 ; 0.94 ; 
3854.12 ; 3735 ; 0.95 ; 
3870.18 ; 3779 ; 0.95 ; 
3886.24 ; 3775 ; 0.95 ; 
3902.29 ; 3823 ; 0.96 ; 
3918.35 ; 3855 ; 0.96 ; 
3934.41 ; 3875 ; 0.96 ; 
3950.47 ; 3903 ; 0.97 ; 
3966.53 ; 3927 ; 0.97 ; 
3982.59 ; 3967 ; 0.98 ; 
3998.65 ; 3999 ; 0.98 ; 
4014.71 ; 4023 ; 0.98 ; 
4030.76 ; 4055 ; 0.99 ; 
4046.82 ; 4079 ; 0.99 ; 
4062.88 ; 4095 ; 1.00 ; 
4078.94 ; 4095 ; 1.00 ; 
4095.00 ; 4095 ; 1.00 ; 
0.00 ; 0 ; 0.00 ; 
16.06 ; 0 ; 0.01 ; 
32.12 ; 0 ; 0.01 ; 
48.18 ; 12 ; 0.02 ; 
64.24 ; 29 ; 0.02 ; 
80.29 ; 38 ; 0.02 ; 
96.35 ; 54 ; 0.03 ; 
112.41 ; 64 ; 0.03 ; 
128.47 ; 80 ; 0.04 ; 
144.53 ; 101 ; 0.04 ; 
160.59 ; 107 ; 0.04 ; 
176.65 ; 128 ; 0.05 ; 
192.71 ; 136 ; 0.05 ; 
208.76 ; 153 ; 0.05 ; 
224.82 ; 169 ; 0.06 ; 
240.88 ; 184 ; 0.06 ; 
256.94 ; 194 ; 0.07 ; 
273.00 ; 212 ; 0.07 ; 
289.06 ; 224 ; 0.07 ; 
305.12 ; 240 ; 0.08 ; 
321.18 ; 256 ; 0.08 ; 
337.24 ; 272 ; 0.09 ; 
353.29 ; 292 ; 0.09 ; 
369.35 ; 304 ; 0.09 ; 
385.41 ; 322 ; 0.10 ; 
401.47 ; 337 ; 0.10 ; 
417.53 ; 348 ; 0.11 ; 
433.59 ; 356 ; 0.11 ; 
449.65 ; 376 ; 0.11 ; 
465.71 ; 396 ; 0.12 ; 
481.76 ; 402 ; 0.12 ; 
497.82 ; 416 ; 0.13 ; 
513.88 ; 432 ; 0.13 ; 
529.94 ; 432 ; 0.13 ; 
546.00 ; 449 ; 0.14 ; 
562.06 ; 465 ; 0.14 ; 
578.12 ; 476 ; 0.15 ; 
594.18 ; 496 ; 0.15 ; 
610.24 ; 498 ; 0.15 ; 
626.29 ; 527 ; 0.16 ; 
642.35 ; 546 ; 0.16 ; 
658.41 ; 560 ; 0.16 ; 
674.47 ; 572 ; 0.17 ; 
690.53 ; 589 ; 0.17 ; 
706.59 ; 600 ; 0.18 ; 
722.65 ; 615 ; 0.18 ; 
738.71 ; 628 ; 0.18 ; 
754.76 ; 640 ; 0.19 ; 
770.82 ; 656 ; 0.19 ; 
786.88 ; 668 ; 0.20 ; 
802.94 ; 686 ; 0.20 ; 
819.00 ; 698 ; 0.20 ; 
835.06 ; 711 ; 0.21 ; 
851.12 ; 729 ; 0.21 ; 
867.18 ; 747 ; 0.22 ; 
883.24 ; 755 ; 0.22 ; 
899.29 ; 776 ; 0.22 ; 
915.35 ; 790 ; 0.23 ; 
931.41 ; 808 ; 0.23 ; 
947.47 ; 821 ; 0.24 ; 
963.53 ; 836 ; 0.24 ; 
979.59 ; 843 ; 0.24 ; 
995.65 ; 865 ; 0.25 ; 
1011.71 ; 880 ; 0.25 ; 
1027.76 ; 888 ; 0.25 ; 
1043.82 ; 899 ; 0.26 ; 
1059.88 ; 914 ; 0.26 ; 
1075.94 ; 925 ; 0.27 ; 
1092.00 ; 941 ; 0.27 ; 
1108.06 ; 956 ; 0.27 ; 
1124.12 ; 994 ; 0.28 ; 
1140.18 ; 982 ; 0.28 ; 
1156.24 ; 1002 ; 0.29 ; 
1172.29 ; 1017 ; 0.29 ; 
1188.35 ; 1040 ; 0.29 ; 
1204.41 ; 1052 ; 0.30 ; 
1220.47 ; 1068 ; 0.30 ; 
1236.53 ; 1080 ; 0.31 ; 
1252.59 ; 1092 ; 0.31 ; 
1268.65 ; 1105 ; 0.31 ; 
1284.71 ; 1129 ; 0.32 ; 
1300.76 ; 1134 ; 0.32 ; 
1316.82 ; 1163 ; 0.33 ; 
1332.88 ; 1170 ; 0.33 ; 
1348.94 ; 1184 ; 0.33 ; 
1365.00 ; 1200 ; 0.34 ; 
1381.06 ; 1210 ; 0.34 ; 
1397.12 ; 1232 ; 0.35 ; 
1413.18 ; 1250 ; 0.35 ; 
1429.24 ; 1250 ; 0.35 ; 
1445.29 ; 1280 ; 0.36 ; 
1461.35 ; 1285 ; 0.36 ; 
1477.41 ; 1301 ; 0.36 ; 
1493.47 ; 1321 ; 0.37 ; 
1509.53 ; 1333 ; 0.37 ; 
